total_rooms,house_value
8417,115.8
1375,229
2384,270.1
2132,227.1
1511,226.7
2649,216.8
1770,238
1951,195.3
1865,223.3
1442,216.9
2621,267.6
1963,258.6
1762,273.1
3354,239.9
3430,93.8
2879,197.4
2027,189.9
2850,191.7
3831,255.4
2058,210.4
2108,500.001
3507,500.001
2536,495.5
9320,500.001
3351,500.001
4042,500.001
4767,500.001
3623,500.001
2143,500.001
3780,500.001
1956,500.001
1395,500.001
2539,500.001
1530,381.8
1793,353.6
2027,330.8
1585,375
1583,293.8
1249,375
72,250
2198,398.3
2851,381.5
1359,500.001
2584,370
1727,500
4149,450
2219,387.5
895,500.001
716,287.5
8244,199.6
4166,213.4
1024,356.3
4516,431.8
3508,285.5
2535,319.4
4877,225.9
3047,236.2
2722,239.9
8389,261.3
2088,232.9
2871,253.9
4054,258
2707,244.2
1971,262.3
4373,242.3
1756,238.2
1131,225
1109,215.8
2087,202
3073,311.7
3333,500.001
2829,500.001
3539,500.001
4394,500.001
6603,500.001
2929,500.001
2861,500.001
2416,500.001
1346,500.001
1918,500.001
2597,500.001
2381,500.001
4066,500.001
3851,442.1
4949,436.7
3155,450
2075,366.7
2709,330
2545,475
1394,450
4725,470.8
651,500.001
3407,500.001
3303,101.4
6577,251.8
10267,239.4
1290,220.2
2235,221.6
2411,257.3
2333,241.1
3082,319
1656,215.9
1254,236.1
1668,200.3
1558,203.8
2720,228.3
3104,500.001
4152,500.001
2233,500.001
1711,500.001
1506,500.001
2146,500.001
6365,383.3
2914,350
2924,291.7
3484,500.001
709,350
2737,500.001
4371,136.8
8510,253.7
6145,344
1287,319.3
3580,243.8
4239,301.7
2276,252.1
3787,222.5
4338,500.001
5297,483.5
3324,477.2
2794,222.1
1952,209.2
2396,223.6
1614,209
2327,262.5
2537,229.2
1893,295.3
3252,219
11154,500.001
6748,500.001
9013,500.001
4715,500.001
4072,500.001
1241,500.001
1901,425
15341,236.2
934,185
7748,311.2
5477,228.1
4222,500.001
7498,374
4542,450.7
2272,474.6
1975,379.6
3204,271.2
8850,254.2
7849,290.9
3218,418.5
1471,472.2
1620,203.3
1275,195.4
2394,206.7
1328,193.7
1663,211
1795,207.2
881,203.9
1560,206.9
2082,216
1700,213.1
1611,221.8
2307,245.4
17377,259.6
1814,500.001
1985,500.001
2167,500.001
993,500.001
7418,500.001
2757,500.001
5509,220.1
3013,233.2
2288,136.1
3839,333.7
1927,320.5
3674,308.4
6331,323.1
4039,240
2131,230.4
4101,199.8
3124,213.2
3270,205.3
2221,191.1
2618,192.3
4175,240.3
7194,189.3
6430,243.8
3554,290.6
6920,500.001
5477,500.001
4350,500.001
2096,262.1
4423,376.2
5481,377.2
7665,500.001
4960,500.001
2639,322.2
4631,264
3422,232.9
1753,241.4
1664,224.1
2193,211.6
2593,199.2
6064,227.1
1600,201.6
2205,203.7
3380,239.2
1938,240.3
7214,174.5
2458,443.6
3352,425
1080,315.9
3755,500.001
6778,500.001
15348,237.7
21086,265.1
8726,323.3
7010,278.1
8879,428.6
4919,352.8
4018,445.4
5751,407.5
4409,245.1
2592,246.4
2549,179.8
978,222.5
1856,223.8
5862,170.6
3011,311
1482,500.001
9075,500.001
2603,500.001
966,450
17313,320.9
3927,202.6
1962,500.001
2980,500.001
3215,248.4
2406,221.8
1843,205.1
1599,197
1286,196.8
8327,189.8
1544,190.9
2273,196.7
1770,221
2600,215.6
782,201.4
2579,235.1
2185,266.7
1237,183.6
1819,457.3
1366,251
2987,500.001
9657,500.001
2332,500.001
2095,500.001
6995,341.2
7384,500.001
5098,273.1
4679,419.9
3275,221.9
2795,258.4
3262,255.2
878,190.4
4891,270.5
2559,201.5
1759,209.2
7157,208
2981,439.8
1950,500.001
5791,500.001
7970,500.001
4883,280.8
3239,236.9
1917,234.9
3907,230.2
2560,228.2
1969,230.4
2209,250.9
2642,217.7
1389,220.9
1558,220.2
1323,221.3
2979,223.7
2329,224.9
4286,222.8
3061,187.5
908,340.5
3393,334.9
3856,450.7
718,500.001
4440,500.001
1491,90
538,154.6
8146,357.1
9716,193.3
6592,254.5
4407,168.8
6015,229
2389,225.4
1943,227.7
2335,178.8
1789,179.8
11853,271.3
1887,296
2023,369.7
1303,483.1
2396,407
2682,166
6154,271.5
8866,230.3
9512,227.5
2869,150
14912,213.9
3999,338.5
4570,361.9
2228,438.5
866,380
319,433.3
2043,500.001
2267,78.4
3660,137.2
4031,120.8
4028,167.1
5989,329.5
1949,285.2
8295,276.6
5406,375.9
3727,327.3
5256,333.7
1058,180.5
3494,251.5
2609,227.1
1718,160.9
703,210.1
3824,246.4
1689,278.5
5944,328.9
4364,367.4
10860,262.1
2633,232.9
1636,241.3
3234,258.6
2421,244.8
3098,235.8
1934,267.4
3124,333.1
3268,308.3
1491,262.8
5661,409.9
3952,244.8
7411,336.1
3568,259.6
4769,338.2
2896,347.7
3346,392.7
3795,448.1
1315,253
4312,390
3017,248.4
2399,245.6
3274,247.3
3808,263.4
6767,409
1724,229.2
5429,500.001
2772,243
1793,240.3
4607,367.6
9664,162.9
2356,155
897,350
7544,374.9
6612,419
2560,500.001
8798,500.001
6123,393
3221,191.8
3753,204.6
16544,500.001
121,325
6150,223
6488,238
1561,209.1
4637,225.2
102,500.001
3663,500.001
1177,500.001
204,500.001
4642,82.1
14275,236.3
1527,227
2831,244.1
1678,229.8
727,250
2377,196.1
2405,204.3
1983,236.7
1586,335
2983,302
2751,221.2
2911,186.6
990,179.4
2229,217.7
3051,218.6
2654,223.9
23866,318.5
3263,128.9
4983,276.5
5451,343.9
4550,205.3
3301,159.3
2493,215
3467,204.1
4337,222.4
1815,214.7
3487,500.001
534,330
1452,186.6
3844,239.9
966,188
3371,225
3495,264.4
1767,198.1
2234,193.4
16704,357.6
2950,346.1
2255,377.3
2786,266.3
1929,222.1
1750,190.4
4355,500.001
4685,208.2
1416,185.2
2873,187.7
1658,209.9
16222,308.1
2743,170.9
4072,254.5
1841,404.7
30405,399.2
1343,500.001
1146,198.5
1986,401.9
3330,264.1
1466,282.7
15572,500.001
1143,356.7
3678,196.8
9147,320.8
1281,65.7
2358,53.9
2185,57.3
655,337.5
11668,385.5
1190,81.3
1959,53.5
6679,242.6
8803,425.8
5647,348.3
4668,353.9
3380,233.2
1956,321.8
1316,500.001
3170,361.9
4975,224.7
3449,187.5
6075,399.4
3785,358.5
7508,500.001
1639,68
2783,51.2
187,500.001
5593,342.9
5094,290.9
2195,206.7
1328,241.4
2287,349.4
5873,173.8
1999,366.3
4109,423.4
3837,500.001
2749,139.7
298,71.3
1932,232.2
1775,251.7
1230,251.4
3354,211.8
2399,264.6
1326,422.9
3135,243.5
1509,410.8
1504,94.6
2458,87
4242,287.1
4439,258
1924,286.8
2179,240.7
5661,212.8
1351,105.3
728,375
3369,182.1
3654,274.8
2343,302.7
4862,316
2296,309.9
7268,228.7
4260,410.7
15990,500.001
366,375
1545,194.1
917,195.7
3878,264.6
4656,100.8
6145,54.6
4431,209.1
2614,134.4
5591,208.6
25187,321.3
1582,500.001
4719,313.8
1616,78.6
3587,113
4121,67.6
1401,61.4
2888,45.5
2861,176.1
6106,280.2
3220,176
1148,98.5
1755,216.4
3122,70.6
3589,75.7
3815,63.7
1297,106.3
2702,173.4
1290,198
3631,130.4
2400,259.3
1552,294.8
2685,113.9
1439,204.2
2412,62.8
508,128.3
806,113.9
3275,190.5
1775,187.9
2619,281.3
2730,287.9
2255,94
2271,147.1
3216,143
5548,104.6
3074,139.1
3137,194.1
1667,57.4
3372,57.6
1106,59.7
2714,76.2
10018,500.001
3502,242.1
3689,239.4
3746,299.4
1679,235.6
1170,500.001
2220,95.2
2594,83.1
1475,55.4
1672,61.3
2294,54.7
3480,78.7
3278,116.5
2817,123.5
2719,228.8
2237,254.9
2372,344.9
2630,247.6
2953,291.5
3934,242.7
1302,80
1268,118.8
3548,87.1
2473,89.1
5624,79
2417,85.6
2047,92.9
1603,54.3
1025,53.4
2285,54
3103,500.001
15207,217
1807,162.5
3137,258.2
2284,87.5
1847,137.5
1289,51.4
1896,85.5
1859,76.2
2121,59.5
1185,48
1673,57.5
1361,46.8
425,42.5
2396,58
1379,48.9
1418,46.7
7338,293.1
991,82.5
1795,169.8
3769,188.9
2043,47.4
1864,76.6
1443,73.1
813,69.8
2620,46.9
607,50.7
1812,49.1
1497,50
1020,50.8
1171,49.4
1807,54.8
1562,47.1
825,57.9
1244,49.4
1482,42.7
1328,338.1
2476,241.3
2474,195.5
7744,231.8
983,63.9
2153,42.6
1908,84.6
2225,90.4
2805,70.1
2228,48.8
1390,57.5
1317,51
918,58.1
832,57.4
1498,49.3
1524,47.8
1293,45.6
1615,49.8
1590,52.9
1576,59.5
875,36.6
2248,56.2
10618,284.2
1042,73
3208,52.3
2250,93.9
2839,79.4
303,55.5
850,43.6
896,42.5
1021,48.6
1164,48.7
2931,62.1
991,53.8
1337,53.3
3634,227.9
1822,428.6
1620,55.5
2450,50.9
1505,47.7
1127,53.1
3915,79.8
3458,82.5
434,57.5
790,50.6
629,84.4
593,66
1702,57.8
821,46.7
1838,60.7
2658,57
1941,51.6
598,57.9
1354,58
1730,63.7
973,46.7
1120,39.4
3068,63.7
4870,70
7092,74.8
8596,80.9
7011,77.5
80,65
2234,88.6
1173,53.1
2610,60.8
2078,65.2
3415,84.4
2033,70.7
1089,67.2
2044,57.4
2221,51.9
2348,51.4
191,72.5
227,60
346,63.8
2687,61.6
1631,73.7
1472,76
1463,65.8
1650,56.5
2861,71.4
2053,65.8
3691,84.7
2927,82.6
7397,81.6
1498,228.7
4650,232.6
2736,67.7
2471,80.6
3210,77.6
1925,51.9
3520,87.1
1705,54.6
2952,67.9
1808,54.3
1761,53.2
2608,63.5
4513,118.7
2122,91.8
1503,126.6
2508,72.3
2551,76.8
1944,81.3
1441,73.7
2221,68.5
3057,84.7
2721,100.2
829,102.9
3344,340.6
3655,238.1
3284,250.8
3421,214.2
2288,77.4
2185,78
2623,52
1009,55.8
1691,54.7
1577,69.4
3268,67.5
1637,75.3
1618,82.7
1533,69.5
1607,73
4590,85
37,50
462,281.3
1856,500.001
7794,311.9
9807,246.6
3297,99.2
2472,62.9
1992,57
2353,63.2
1894,126.4
4635,84.7
4507,118.4
12707,87.2
10822,88.2
1236,181.3
1815,162.5
4357,218.2
143,275
57,275
2402,52.9
1282,49
2572,72.9
2683,64.6
3501,65.7
1228,95.2
9351,69.9
3944,70.7
416,262.5
1409,199.3
1459,189.9
2426,158.3
7436,391.2
3511,221.7
3471,257.5
4175,177.1
1736,160.7
2693,71
2265,76.2
3889,107.6
5254,110.7
4119,86.2
4201,134.1
9027,100.7
3081,97.9
1631,130
1606,55.6
1911,59.3
2271,113.7
1880,103.4
1748,62.1
4159,132
6435,132.2
6442,123.4
892,176.3
4070,245.8
1535,118.5
1474,130.1
11609,106.3
3065,194.8
877,52.5
1517,55.8
3146,92.7
1715,74.3
1335,47.7
1901,44.6
254,237.5
2113,224.1
7085,142.9
4725,214.8
40,52.5
1775,57.6
1533,51.7
1885,92.8
727,49.5
1564,77.1
1809,49.8
4597,131
6640,170.3
2424,184
1666,93.8
1972,58.4
154,200
2044,82.8
4026,191.8
470,243.8
3963,90.5
2747,85.2
1638,66.2
2645,114.2
1575,53.9
5589,96.9
1264,94.3
1521,121
4527,146.2
7200,237.9
737,194.1
2028,182
3379,76.5
1673,40.9
6268,118.2
6389,206.8
788,61.9
2084,48.3
735,156.3
321,375
2754,154.2
790,75
243,500.001
1593,67.5
2202,207.7
1435,72.5
8733,168.4
2005,297.9
2475,259.2
3511,186.8
3445,169.3
1612,194.4
2946,80.2
2377,79.3
413,219.2
5330,232.7
1824,221.1
5444,213.2
7982,223.9
224,280
259,500.001
4165,234.8
8010,236.5
3654,267.3
1329,189.3
4188,197.1
1039,143.5
1083,106.9
2028,149.3
1444,175
3221,172.4
1411,164.9
2749,185.6
1567,182.1
1596,188
2361,195.1
5276,205.4
2509,146.1
1730,129.2
1253,110.4
4526,268.2
2334,228.9
629,112.5
4609,218.8
2062,213.9
1096,234.7
4039,257.6
494,170.8
384,87.5
2393,167.4
2636,175.8
2388,187.6
2053,186.2
1832,186
460,167.4
4769,192
2199,96.9
2014,52.5
1476,83.3
2835,149
2056,427.6
2197,283.2
3231,224.2
5018,218
232,214.6
3889,234.3
3413,208.2
4194,235.4
1887,224.5
1293,253.9
3620,220.5
2599,180.5
3366,181.1
4276,187.3
1872,186.8
2733,183.4
2610,189
4175,185.4
1355,45.6
1427,57
2295,65.9
7383,157.3
2362,219.4
4942,203.4
2203,223.2
3009,199.5
195,187.5
3208,235
9503,218.5
1035,185.4
6465,165.6
3042,85.6
1465,53.5
2158,58
951,41.4
1433,49.4
1471,42.5
7548,409.3
2219,281.1
224,55
2406,234.1
2887,217.6
3150,157.3
5614,242.9
3797,229.5
6103,215.2
5778,305.8
2079,54.1
2874,55.2
2467,257.5
2212,299.7
1937,234.3
4695,223.6
2596,145.2
3332,231.2
3152,450
1508,60
1660,53.5
2862,62.1
1612,67.2
3225,72.5
2636,84
9280,227.6
3193,260.3
630,325
1713,404.3
4260,303.6
3298,244.5
3536,229.3
26,275
5297,500.001
6213,380.4
2052,94.4
1737,67.8
1885,58.5
3216,54.7
1280,229.1
4071,220.5
3245,154.8
1821,72.2
1494,69.1
2015,139.2
3271,62.2
1927,69.9
1513,59.8
1618,56.5
2332,57.3
1598,52.1
1189,396.4
2232,303.2
1530,231.9
679,221.2
2532,219
2948,214.9
15201,301.8
560,118.8
1689,74.3
3578,84.6
1590,47.6
3826,434.7
2822,254.1
1835,358.2
918,214.3
2528,212.7
2076,145.7
3433,83.7
2057,58.6
3631,113.1
2881,110.2
3180,66
1016,112.5
1855,53.3
1393,43.7
1367,61.1
2171,52.1
2649,65.4
1659,357.9
3527,234.7
2274,385.2
2239,349
1710,206.3
459,198.4
1312,203.8
3578,359.1
11403,423.3
1901,144.6
1470,57.4
1402,53.2
1051,55.5
2812,89.2
786,37.5
1923,65.8
3107,58.6
2376,197.6
4763,313
706,166.7
403,384.6
2467,65.6
858,43
1740,60.2
1235,71
1440,50.6
1832,53.3
792,112.5
1898,62.9
2107,67.2
1439,82.8
2382,101.9
1157,177.3
1895,120.1
2849,230.8
3891,241.4
7637,186.8
3854,323.9
3295,395.5
3325,114.8
728,109.1
1855,64.9
3723,63.1
1515,48.1
2060,77
3023,118.6
1934,62.6
5591,219.9
3079,199.3
3128,165.3
1445,170.8
3665,160.5
1527,187.5
1485,52
831,51.7
1893,54.1
2985,65.2
1636,84.9
2032,109
3860,92.6
1256,86.3
1837,74.5
2236,48.7
1460,47.8
403,500.001
2612,245
282,225
3111,179.2
1070,51.5
2060,68.4
1896,239.1
2603,150.5
2316,88.6
2409,87.7
2309,87.5
1680,89.2
1231,90
2319,95.4
1220,78.3
1281,72.3
52,225
1879,83.3
3137,85.5
2025,82.8
2778,121.3
3331,86.6
2401,107.3
2172,115.6
3045,133.8
2624,104.2
3748,108.1
1735,89.9
3115,67
2703,60.5
3085,54.1
1881,125
3266,89.2
1204,83.8
1635,88.9
2394,74.4
4965,90.2
749,68.4
3065,54.4
1632,54.4
1584,58.8
3240,71.9
3027,62
1115,123.8
3817,94.6
1290,54.6
1783,50.8
1938,51.1
2751,49.2
1657,63.2
3221,132
2445,68.3
1170,50.2
1082,60
1955,51.5
510,125
337,100
1132,231.3
1673,64.8
2228,54.1
1180,84.7
2342,72
2465,51.8
1281,51.4
1932,93.2
949,80
1669,80.4
1408,59.1
3238,500.001
2211,102.7
3000,67.4
2201,65
915,112.5
2213,52.1
1802,115.3
1743,52.9
1469,48
2585,104.7
890,68.2
1784,107.6
1484,65.8
1371,63.3
1621,93.5
1963,97.8
2353,69.2
1153,67.6
1343,56.7
1054,63.5
1546,41.7
3538,95.6
1302,90.5
510,73
2294,60.9
1749,66.1
1274,84.2
1425,87.3
402,106.3
1824,69.6
408,112.5
3437,52.9
1440,26.6
973,30
1348,108.3
1404,118.1
1702,73.6
2745,26.9
3351,160.1
4599,63.8
2904,111.8
3451,110.3
1389,49.2
116,37.5
2532,92.4
2106,95.3
4617,230.6
1089,106.9
1440,63.4
362,214.3
3506,500.001
3422,301.3
1112,314.3
1921,346
1834,69.3
1225,55.1
4489,279.7
1834,251
4047,179.5
2822,136.9
587,55.8
2065,111.5
1705,297.4
1671,248.7
2323,300
1815,58.9
49,162.5
2165,55.9
1186,63.9
1963,55.8
1671,63.9
3004,56.9
2379,57.1
1986,70.2
55,67.5
1889,76.6
1912,126.3
1951,500.001
2391,114.6
1963,73
1195,58.9
424,43.8
1093,50.8
1648,64.7
1267,52.3
766,42.1
346,137.5
4199,111.8
2510,99.5
1657,84.8
1761,83.9
1759,72.9
2370,72.3
1860,94.2
2673,97.4
1729,68.8
1461,54.8
6135,156.7
3225,126.5
1032,58.1
2004,61.6
3273,106.5
1284,130.6
1733,131.7
990,101.6
752,50
2718,500.001
622,335
1722,137.5
1388,55.2
2311,69.7
1923,68.3
738,54.4
863,151.8
2842,92.7
1312,73
2242,65.1
1911,53
1847,46.3
3597,500.001
2665,500.001
3389,147.8
1788,62.4
1317,148.7
1338,133.3
1589,62.4
1794,55.3
1684,90.6
1463,71.4
2928,67.5
207,100
3865,500.001
2857,164.6
2654,104.4
4872,173.8
576,92.5
2360,97.4
3182,90.4
3095,51.7
2205,43.1
1513,50.1
1872,500.001
2161,122.3
1280,106.3
1931,58
1671,100
3725,148
3148,85.5
1745,107.9
1869,76.1
1730,67.2
1257,59.1
1059,53.8
1294,50.4
941,53.4
2106,124.1
1724,91.9
2048,92.8
1623,58.1
2652,56.8
1147,70.5
2790,500.001
5509,500.001
5087,123.1
2373,167.5
2145,113.7
2029,111.3
1262,114.4
3712,163.1
2788,120.3
2845,117.9
843,153.8
1090,118.8
3202,463.8
1467,241.4
1673,246.7
1333,232.6
1814,364.3
2307,119.8
3113,96.1
2455,120
2668,88.9
2589,106.2
2855,88.4
1551,71.3
1260,150.8
1237,65.3
834,61.2
1325,54.4
592,120.8
2739,60.6
2600,500.001
1785,251.2
1961,236
1452,236.8
1676,164.6
2655,143.1
943,89.5
2075,100.2
1098,54.6
1868,78.9
1897,55.9
1524,93.8
2524,76.3
1736,83.6
2456,60.6
1926,93.1
2343,93.1
2097,121.6
2438,62.5
556,108.3
1432,88.3
1702,79.2
1799,57.9
1016,75
2011,94.1
820,47.5
1989,500.001
2440,443.6
1257,280.6
2801,387.7
1273,228.1
302,258.3
1826,253.6
1208,500
1449,86.3
3532,71.4
2379,68.2
2623,68
1746,66.4
3725,500.001
977,300
1364,293.8
1486,320.6
1462,418.4
1402,318.8
329,350
1526,226.5
2086,236.1
1215,226.5
1604,336.4
2236,165.2
1087,113.4
2727,109
2144,112.5
1122,55
1648,72.8
875,72.8
2056,84.7
1415,81.4
1891,82
5112,75.9
2675,72
8099,88.3
3972,151.4
2183,384.4
1837,443
2408,458.6
1572,279.2
1170,255
1838,237.5
840,258.3
1560,246.9
1172,259.1
1643,267
2068,230.8
1225,255
1846,326.8
1999,96
2131,103.7
2627,112.5
1651,72.2
2175,87.5
2128,71.5
2396,78.8
3045,85.7
6403,69
1691,86.9
4832,74.7
1914,65.9
1713,127.2
2456,91.6
1287,112.5
1185,52.6
2469,62.1
3265,500.001
1781,293.8
1489,289.9
1156,320.6
1028,243.8
984,275
1610,260.1
1635,264.7
1524,250
871,341.8
1853,335.3
1648,335
3602,138.8
3348,111.4
1699,79.7
2376,74.6
4410,73
1745,67.9
6202,64.7
1621,54.2
2461,225
2645,89.5
2246,70.4
755,49.3
1551,92.6
1513,82.7
1741,94.2
2114,351.1
1729,357.5
1448,261
2024,392.8
1364,413.9
1769,350
1648,335.2
10425,140.8
4675,108.2
10862,74.3
4049,70.7
2427,76.9
2093,58.7
2236,59.6
4893,55.6
1236,50
1254,50.8
3972,58.5
5872,61.8
2546,89.5
1548,61.3
2526,383.1
1251,353
4257,294.5
3119,340.4
2365,346.2
1479,322.6
2793,109.4
3308,74.5
2718,90.6
1129,74.3
1962,70.4
2072,44.5
1515,54.2
2331,55.4
2290,52.1
3247,60.8
1481,49.8
2864,263.8
3578,395
2982,283.2
2803,99.6
3214,110.9
3690,84.2
6932,99.3
4643,69.4
3494,70.9
6257,83.7
3654,72.8
6117,78.8
3804,60.2
2507,72.3
3800,50.6
1576,45.5
2347,49.4
1607,53.4
2137,69.1
1553,45.5
1240,60.6
1745,44.4
1243,74.2
1985,290.9
5212,113.6
7520,174.2
4139,193.5
1519,123.6
2058,124.4
1924,125.3
3237,101.1
2360,108.5
1713,85.5
3461,84.6
2679,89.6
2258,81.1
1411,67.7
3616,67.3
2554,61.9
1945,54.6
1623,56
1818,48.3
1287,46.9
1454,70.1
1325,62.8
1081,52.6
1960,53
3400,92.5
3677,69.1
2202,62
2403,80
5652,295.3
3318,500.001
2552,342.5
1364,117.6
3468,128.3
2902,187.3
782,79.5
4907,111.9
4164,95.2
2754,69.3
5016,89.5
4241,53.5
2260,68.3
2185,70.7
2164,73.4
1315,58.1
1425,51.3
1175,52
2070,46.6
2114,50
1461,90.3
354,34.4
1987,45.3
1287,126.4
1846,66.6
1871,100.8
2377,500.001
1830,450
2077,500.001
2864,353.4
2596,54
1529,51.7
3356,72.2
2330,93
4358,105.2
1877,69.6
2462,124.7
3433,67.5
1700,64.5
1524,47.5
2227,59.1
1912,58.8
2323,58.7
2408,61.3
1185,56.1
377,45
3161,46.7
173,75
853,39.6
112,47.5
1562,44.1
1719,53
1731,49.5
1393,76.8
3252,75.8
1717,93.1
1265,104.2
2746,348.7
1479,271.8
3611,276.2
3104,500.001
989,121.9
1951,169.3
2382,96.5
2964,87.6
2224,78.4
1853,69.2
1788,58.4
2625,59
1717,51.8
1286,50.4
1334,48.5
1541,53.5
1592,51.3
2214,66.7
2263,74.2
479,107.5
156,225
2674,280.2
3143,271.5
2845,276.4
4795,121.3
2340,94.4
6789,126
5780,135.5
3972,143.3
2252,160.1
2806,88.8
2471,71.9
2314,73.8
2281,89.9
1965,83.4
1012,55.5
1805,78.9
1792,57.1
2059,67.9
1827,55.1
607,47.5
772,59.2
1314,49.6
2246,76.4
1241,83.6
544,56.1
3488,384.4
3678,334
961,206.3
1713,92.4
2340,119.3
2289,158.8
2868,144.7
2982,123
2268,151.5
3305,150.9
1670,99.5
1474,65.9
5822,64.7
1582,69.2
2252,65.6
2194,68.5
1973,66.9
610,43.8
1276,54.1
942,87.5
1293,52.2
3592,333.8
1992,228.2
2239,295.4
1414,150
2351,141.2
1087,155.6
3756,90.1
6101,80.8
1872,65.6
3505,67
1789,66.2
3162,80.3
2867,68.1
2168,71.6
3291,67.3
662,55.6
1702,62.1
60,67.5
355,73.9
1732,60
1549,101.4
2168,280.9
796,260
1739,198.4
798,205
2582,104.2
3791,345.9
2396,229.2
3012,229.7
2807,167.7
2789,188.3
3244,66.9
2849,72.7
3235,71.4
3242,58.8
1853,72
1310,78.2
977,274.3
828,80.7
2872,102.4
2272,213.9
2563,160.3
2497,141.6
3995,91.3
1852,119.3
1387,88.9
1743,68
4177,73
1876,88.8
3096,79.7
1142,81.3
1510,83.2
2067,80.1
1143,81.1
1824,60.9
1915,348.2
1765,276.8
2307,37.5
1488,89.3
4530,72.1
2536,67.9
2232,74.7
2439,75.6
1175,58.4
1576,325
1062,316.7
1626,187.5
1429,111.8
4833,122.5
1891,107.8
2875,80.2
1932,76.7
6102,84.5
1649,74.5
1584,67.9
1370,72.5
1414,83.9
2580,256.2
4055,96.5
2288,61.2
4724,261.4
2206,223.1
1734,282.5
2472,229.5
3821,80.4
1987,126.4
524,81.3
1485,78.3
1422,90
3160,271.2
2230,112
2513,98.5
1935,74.6
187,137.5
2171,94.4
2205,165.4
2001,268.8
3831,162.5
1422,119.8
2143,402.6
1709,200
2061,97.9
473,137.5
8363,106.3
1649,69.8
1451,212.5
1789,91.3
1258,136.8
1636,88.5
430,187.5
1058,87.5
2046,92.2
2180,173.4
1312,91.5
1429,131.6
2731,110.5
2722,109.7
1047,47.7
856,107.2
1497,69.4
1262,90.4
2682,86.9
3109,134.7
1284,62.3
2366,65
1453,112.5
1216,103.6
3119,118.5
1882,141.9
2878,103.8
1270,105.4
333,100
8005,313.4
529,103.6
1653,114.1
1437,127.6
3045,140.6
1902,70.8
259,62.5
1930,139.3
3080,126.1
964,96.1
968,94.4
2732,86.7
1669,100.8
1347,225
1602,99.3
2138,107.2
2429,97.6
3142,121.4
2806,88.1
2116,113.1
2115,53.9
1270,55.3
3042,118.8
7005,132.5
2129,51.6
2126,51.8
1528,48.3
3606,63.3
1341,82.8
3182,71.8
3942,500.001
3705,61.8
2029,47.1
1000,52.3
696,52.5
2287,65.2
1961,57.8
2459,163.5
2213,170
2979,124
2967,437.5
6301,84.9
2710,60.4
1542,52.8
1288,61.4
901,64.3
981,60.4
3729,169.5
1667,87.5
1790,59.6
1563,48
968,55
1457,96.5
2627,88.2
1355,56.1
1746,146.9
1988,162.5
402,95.8
3356,94.2
2074,73.8
1164,70.7
1446,89.6
1339,83.2
1524,112.5
2375,375
3478,272.3
1874,390.2
2335,60.7
1076,83.9
1608,81.6
1923,55.1
2708,367
586,84.4
2325,117.3
2738,124.8
1703,196.9
3824,360
1849,143.8
1561,500.001
2100,90.9
2020,69
1462,64.7
598,55
3005,153.3
2245,158.3
3344,95.3
2943,440
2820,52.6
2839,179.2
1165,48.5
2049,56.2
2426,290.9
2465,87.5
111,112.5
2089,61.7
48,71.3
2137,394.9
2533,60.9
1726,43.9
2136,243.1
2536,309.8
1601,259.8
785,82.5
2254,138.1
1382,283.3
1669,176.6
866,70.2
2484,127.8
2040,126
1463,206.3
1995,79.2
508,156.3
921,500.001
1046,110.9
614,116.3
2421,119.8
10098,141.3
1703,146.9
948,90.6
2074,400
2611,174.1
1536,155.7
1568,77.5
102,162.5
8651,115.8
1479,57.2
875,58.3
2399,47.6
1988,109.5
2146,200
13670,137.9
1189,112.5
2647,227.9
2958,215.2
914,187.5
1667,92.2
1872,198.4
8259,244
3803,137
1508,56
1781,93
2045,152.3
1954,93.3
296,68.6
690,62.5
4195,180.8
1214,148.6
2447,93.8
2739,162.5
4173,136.2
4924,116.5
1656,59.9
1724,91.7
1177,66
6012,122.1
301,87.5
2726,107.1
1239,58.8
1097,50.7
3297,108.3
3486,103.8
3839,99.8
1142,52.3
1219,57
3328,81.5
1277,75.9
1337,87.5
1289,230.8
1996,104.6
2095,145.7
1047,153.3
3014,105.1
1391,83.9
4760,142.1
1961,95.5
1281,111.3
1908,153.5
993,103.6
2819,270.8
2403,120.8
1542,55.9
1115,115.6
108,100
695,56.3
2962,155.8
2530,118.9
2590,341.2
5497,111.5
3757,121.4
240,200
1499,118.8
1167,217.5
1658,149.5
2104,177
287,162.5
605,87.5
1519,85.3
2671,60.4
1206,62
1938,55.5
789,73.5
4495,113.7
4401,123.5
2508,91.4
613,65
2084,86.3
2522,86.4
2649,326.8
1868,290.6
777,40
1262,92.8
2864,113.4
1060,104.8
991,58
932,54.3
1689,60
2279,70
2813,226.8
1551,139.1
2177,105.2
2554,164
1947,55.2
2162,239.3
1430,128.1
2098,112.6
2010,121.2
1022,99.4
1401,89.4
1885,261
2197,199.6
1463,100.9
2061,115.3
744,87.5
1684,95.8
1335,68.9
2712,190.1
1774,152.5
2299,148.3
3119,165.5
3680,201.7
1997,158.9
1534,193.6
978,158
1652,85.6
2912,91.9
2787,98.7
1932,139.8
3518,151.4
1678,160.7
2298,132
2069,149.8
3404,146.7
2844,133.7
2020,162.5
2505,195.7
763,112.5
1613,186
1170,125.3
1027,63.8
579,104.2
947,315
2725,128.6
1433,130.1
2739,162.9
1799,136.9
2350,130.8
1966,136.1
2020,181.8
2866,186.5
2980,218.3
2019,144.7
1979,158
2862,158.2
2131,193
